umap1,umap2,cell_type,sample,annotation_source
17.729292,9.564604,Resident Macrophage,E15S,transferred
-0.7914169,-8.401446,Neutrophil,E15S,knn
22.563408,4.370118,Tumor Proliferating,E15S,transferred
-4.537813,2.7557495,Il1b+ TAM,E15S,transferred
-0.58152574,-0.34366727,Monocyte,E15S,transferred
19.127872,8.775743,Stromal,E15S,transferred
-6.5365295,3.350902,Resident Macrophage,E15S,transferred
-0.7981219,2.8109028,Monocyte,E15S,transferred
24.208475,5.1977053,Tumor Proliferating,E15S,transferred
15.513794,11.0628,Hypoxic Tumor,E15S,transferred
-5.287117,3.0792868,Resident Macrophage,E15S,transferred
-3.4038186,4.037622,Il1b+ TAM,E15S,transferred
25.984846,3.971449,CAF,E15S,transferred
25.338017,4.7915807,CAF,E15S,transferred
0.9073303,-8.408489,Neutrophil,E15S,transferred
18.031471,9.691015,Stromal,E15S,transferred
-6.4884295,1.0633258,Spp1+ TAM,E15S,transferred
2.6263084,-7.830927,Neutrophil,E15S,transferred
26.444843,4.5373087,Tumor,E15S,transferred
-6.476549,2.034385,C1qc+ TAM,E15S,transferred
15.900077,11.187322,Tumor,E15S,transferred
2.3781168,-9.257558,Neutrophil,E15S,transferred
16.266554,7.9846983,Hypoxic Tumor,E15S,knn
26.440105,3.2109396,Tumor,E15S,transferred
-5.6307287,2.7678812,C1qc+ TAM,E15S,transferred
-0.13428333,-7.474155,Neutrophil,E15S,transferred
18.959385,9.029529,Stromal,E15S,transferred
16.856024,10.3981695,Tumor,E15S,transferred
0.36912927,-8.413392,Neutrophil,E15S,transferred
-2.3090734,3.0691266,Spp1+ TAM,E15S,transferred
0.12984282,-8.355638,Neutrophil,E15S,transferred
19.069553,7.042967,Hypoxic Tumor,E15S,knn
-3.2246025,3.379996,C1qc+ TAM,E15S,transferred
27.21823,3.9814403,Tumor,E15S,transferred
26.952177,3.8809512,Hypoxic Tumor,E15S,transferred
1.2282205,-8.762877,Neutrophil,E15S,transferred
-3.654009,5.1199656,C1qc+ TAM,E15S,transferred
2.7507043,11.983693,CD4 T,E15S,knn
17.57784,9.407302,Stromal,E15S,transferred
26.841822,3.4381113,Tumor,E15S,transferred
-2.2696931,0.5460405,Spp1+ TAM,E15S,transferred
-3.3391063,5.901832,C1qc+ TAM,E15S,knn
16.604877,7.972125,Hypoxic Tumor,E15S,transferred
18.682533,8.401258,Stromal,E15S,transferred
-3.2982233,1.3196824,Il1b+ TAM,E15S,transferred
-4.072384,4.1111727,C1qc+ TAM,E15S,transferred
1.7568479,14.337913,NK,E15S,transferred
26.960018,3.5010934,Tumor,E15S,transferred
-4.1046534,2.863215,Resident Macrophage,E15S,transferred
25.826782,5.395982,Tumor,E15S,transferred
-6.4655533,2.0894277,Resident Macrophage,E15S,transferred
0.22866923,-5.970725,Neutrophil,E15S,transferred
18.479738,8.97962,Stromal,E15S,transferred
27.427784,3.446612,Tumor,E15S,transferred
-3.9961972,0.8117723,Spp1+ TAM,E15S,transferred
-5.67581,4.602007,Resident Macrophage,E15S,knn
-6.125346,4.3073993,Resident Macrophage,E15S,transferred
-5.858486,4.839336,Resident Macrophage,E15S,transferred
25.649086,2.7855556,Tumor,E15S,transferred
18.73205,9.145502,Stromal,E15S,transferred
-4.66653,5.7885685,C1qc+ TAM,E15S,transferred
-3.4375901,5.868303,Resident Macrophage,E15S,transferred
-1.2099859,0.51496977,Il1b+ TAM,E15S,transferred
-5.908758,3.800062,C1qc+ TAM,E15S,transferred
24.793407,3.66967,Hypoxic Tumor,E15S,transferred
24.118517,4.0296593,CAF,E15S,transferred
-2.0328658,6.0656066,C1qc+ TAM,E15S,transferred
27.61887,3.8260522,Tumor,E15S,transferred
16.67668,5.876332,Hypoxic Tumor,E15S,knn
-3.3143039,3.8187754,C1qc+ TAM,E15S,transferred
18.06152,11.118512,Stromal,E15S,knn
-4.7404795,2.0782979,Spp1+ TAM,E15S,transferred
-4.6265755,3.5165687,Il1b+ TAM,E15S,transferred
17.071882,9.361606,Stromal,E15S,transferred
16.349264,8.109779,Hypoxic Tumor,E15S,transferred
24.625544,4.253312,C1qc+ TAM,E15S,transferred
-6.2472467,4.5281777,C1qc+ TAM,E15S,transferred
-4.317822,3.198181,Il1b+ TAM,E15S,transferred
25.746733,2.7508335,Tumor,E15S,transferred
26.17929,2.9040112,Tumor,E15S,transferred
0.01512992,-6.7673097,Neutrophil,E15S,transferred
25.66022,2.8636446,Tumor,E15S,transferred
-5.1718497,2.516594,C1qc+ TAM,E15S,transferred
18.386892,9.338204,Stromal,E15S,transferred
-5.266225,2.444883,C1qc+ TAM,E15S,transferred
26.535568,3.4832053,Tumor,E15S,transferred
0.36811554,-6.297725,Neutrophil,E15S,transferred
17.01592,10.57236,Stromal,E15S,transferred
-4.7660584,5.4450703,C1qc+ TAM,E15S,transferred
-3.6507318,3.0502486,C1qc+ TAM,E15S,transferred
27.36021,3.8201928,Tumor,E15S,transferred
-4.706107,1.4789579,C1qc+ TAM,E15S,transferred
-4.942578,3.0340722,Il1b+ TAM,E15S,transferred
-2.621913,1.7965207,Il1b+ TAM,E15S,transferred
26.069767,4.637461,Tumor,E15S,transferred
0.22535844,1.5264438,Monocyte,E15S,transferred
-5.6187534,1.0578794,Spp1+ TAM,E15S,transferred
27.11104,3.0461092,Hypoxic Tumor,E15S,transferred
22.884256,4.2585244,Tumor Proliferating,E15S,transferred
24.007488,3.6796448,CAF,E15S,transferred
24.287554,5.5080433,Tumor Proliferating,E15S,transferred
-6.7379684,1.4501922,C1qc+ TAM,E15S,transferred
25.058706,4.0562387,Tumor,E15S,transferred
-1.2517437,2.5397613,Monocyte,E15S,transferred
1.8528576,-7.8255696,Neutrophil,E15S,transferred
25.779537,3.7598722,Tumor,E15S,transferred
26.123817,4.8442235,Tumor,E15S,transferred
18.141197,9.579383,Stromal,E15S,transferred
-5.31457,2.2994883,C1qc+ TAM,E15S,transferred
0.39985883,-8.129855,Neutrophil,E15S,transferred
24.383287,5.2293563,Tumor Proliferating,E15S,transferred
-5.255332,3.7420604,Resident Macrophage,E15S,transferred
19.40868,8.715873,Stromal,E15S,transferred
-5.139201,2.961655,C1qc+ TAM,E15S,transferred
16.512123,9.855692,Stromal,E15S,transferred
-4.059211,0.55992913,Spp1+ TAM,E15S,transferred
23.618927,5.0786543,Tumor Proliferating,E15S,transferred
-3.2744608,3.0237634,Il1b+ TAM,E15S,transferred
24.860207,3.905649,Tumor,E15S,transferred
24.195301,5.6891265,Tumor,E15S,transferred
-5.4860625,3.8342478,Resident Macrophage,E15S,transferred
-3.6612306,3.7561414,C1qc+ TAM,E15S,transferred
2.2121127,-7.337874,Neutrophil,E15S,transferred
24.038961,5.576184,Tumor Proliferating,E15S,transferred
-2.570901,0.9474455,Spp1+ TAM,E15S,transferred
-6.125764,4.3867936,Resident Macrophage,E15S,transferred
-4.2398148,1.5517641,Spp1+ TAM,E15S,transferred
3.0414357,-7.5692186,Neutrophil,E15S,transferred
24.342293,5.165176,Tumor Proliferating,E15S,transferred
24.9917,4.7746625,Tumor,E15S,transferred
-2.9662383,0.9153992,Spp1+ TAM,E15S,transferred
26.903534,4.348793,Tumor,E15S,transferred
23.25664,3.869066,Tumor Proliferating,E15S,transferred
-5.102666,1.7324034,Spp1+ TAM,E15S,transferred
25.568563,3.1985087,Tumor,E15S,transferred
-5.7602167,0.8024847,Spp1+ TAM,E15S,transferred
26.975626,4.2750387,Tumor,E15S,transferred
24.003242,3.9189885,CAF,E15S,transferred
1.518258,-8.329015,Neutrophil,E15S,transferred
27.360863,4.5306597,Tumor,E15S,transferred
0.0583087,-7.661472,Neutrophil,E15S,transferred
24.160004,4.8819013,Tumor Proliferating,E15S,transferred
-5.868847,4.612393,Resident Macrophage,E15S,transferred
-4.2298093,5.0191636,Resident Macrophage,E15S,transferred
16.40297,8.387417,Hypoxic Tumor,E15S,transferred
26.33903,5.4453754,Tumor,E15S,transferred
-5.618452,2.181069,C1qc+ TAM,E15S,transferred
-2.5436022,2.9759367,Il1b+ TAM,E15S,transferred
24.60933,4.696183,Tumor,E15S,transferred
26.255774,5.049589,Tumor,E15S,transferred
-4.316969,6.118405,C1qc+ TAM,E15S,transferred
16.61641,11.518357,Stromal,E15S,transferred
25.59055,2.8652582,CAF,E15S,transferred
17.070795,10.898579,Tumor,E15S,transferred
0.14865513,-8.158818,Neutrophil,E15S,transferred
-2.4537313,4.995356,Resident Macrophage,E15S,knn
-0.10677924,-8.598979,Neutrophil,E15S,transferred
26.296215,3.2746317,Tumor,E15S,transferred
-3.7313654,0.81245834,Spp1+ TAM,E15S,transferred
3.0812516,-7.086165,Neutrophil,E15S,transferred
-5.800994,2.4464562,C1qc+ TAM,E15S,transferred
26.7205,3.528908,Tumor,E15S,transferred
-6.4473085,0.8637955,Resident Macrophage,E15S,knn
24.121239,3.7168922,CAF,E15S,transferred
27.037558,3.862071,Hypoxic Tumor,E15S,transferred
22.263107,4.40696,Tumor Proliferating,E15S,transferred
0.52500516,-5.992979,Neutrophil,E15S,transferred
27.033241,4.8881407,Tumor,E15S,transferred
-3.7593665,6.240504,C1qc+ TAM,E15S,transferred
-5.6049986,2.9236314,C1qc+ TAM,E15S,transferred
17.980322,10.148125,Stromal,E15S,transferred
25.213535,4.930871,Tumor,E15S,transferred
-3.1247585,4.899154,C1qc+ TAM,E15S,transferred
-5.501503,1.6173415,Spp1+ TAM,E15S,transferred
-6.415678,3.2165735,Resident Macrophage,E15S,transferred
15.7490635,11.114174,Stromal,E15S,transferred
-6.4931335,1.8153635,Spp1+ TAM,E15S,transferred
-7.119589,3.014996,C1qc+ TAM,E15S,transferred
23.625559,4.2431765,CAF,E15S,transferred
1.519057,-8.276908,Neutrophil,E15S,transferred
-1.6179715,1.2921364,Monocyte,E15S,transferred
27.242151,4.8218536,Tumor,E15S,transferred
17.603117,9.547355,Stromal,E15S,transferred
-6.084785,5.265737,Resident Macrophage,E15S,transferred
17.32175,9.903903,Stromal,E15S,transferred
16.523024,6.4335103,Hypoxic Tumor,E15S,transferred
24.67931,6.1504884,Tumor,E15S,knn
-3.3530428,6.566058,C1qc+ TAM,E15S,transferred
0.13444194,-7.900312,Neutrophil,E15S,transferred
26.122696,2.9490116,Tumor,E15S,transferred
1.1341673,5.0431595,cDC,E15S,transferred
-1.7132349,3.5796964,Resident Macrophage,E15S,transferred
16.471645,8.2471285,Hypoxic Tumor,E15S,transferred
24.148384,4.8712807,Tumor Proliferating,E15S,transferred
18.463476,9.510959,Stromal,E15S,transferred
-6.536537,2.826562,C1qc+ TAM,E15S,transferred
-0.4068579,-8.299581,Neutrophil,E15S,knn
-4.650613,4.7784734,C1qc+ TAM,E15S,transferred
17.578314,7.9636965,Hypoxic Tumor,E15S,transferred
-6.2910085,5.139754,Resident Macrophage,E15S,transferred
16.36111,6.2246146,Hypoxic Tumor,E15S,knn
1.2949275,-9.047069,Neutrophil,E15S,transferred
-0.53961325,1.4975449,Monocyte,E15S,transferred
-4.134939,3.104133,Il1b+ TAM,E15S,transferred
26.548922,4.5124984,Tumor,E15S,transferred
-3.8576145,3.6742618,Resident Macrophage,E15S,transferred
-6.289304,2.4395351,C1qc+ TAM,E15S,transferred
-4.4882193,1.3610457,C1qc+ TAM,E15S,transferred
-0.97085637,-8.153748,Neutrophil,E15S,transferred
-4.5616384,5.7997704,C1qc+ TAM,E15S,transferred
0.079082295,-7.4824085,Neutrophil,E15S,transferred
-4.802963,5.890938,C1qc+ TAM,E15S,transferred
1.2684497,-6.033197,Neutrophil,E15S,transferred
25.984352,4.09324,Tumor,E15S,transferred
0.6573436,-8.269324,Neutrophil,E15S,transferred
-3.3266542,2.0687175,Il1b+ TAM,E15S,transferred
18.772594,7.2250752,Hypoxic Tumor,E15S,knn
26.912249,4.258542,Tumor,E15S,transferred
24.344767,3.0012589,CAF,E15S,transferred
17.909157,10.199646,Stromal,E15S,transferred
23.022354,3.6114197,Tumor Proliferating,E15S,transferred
25.137756,5.0922065,CAF,E15S,transferred
-4.51151,2.1750038,Resident Macrophage,E15S,transferred
-6.33208,2.2592435,Resident Macrophage,E15S,transferred
0.05911857,-8.533033,Neutrophil,E15S,transferred
3.0046377,12.589313,CD8 Terminally Exhausted,E15S,transferred
0.9035765,-8.065425,Neutrophil,E15S,transferred
-5.589834,1.9842256,Il1b+ TAM,E15S,transferred
-5.527452,3.7200296,Resident Macrophage,E15S,transferred
1.9764764,14.765159,NK,E15S,transferred
16.301123,8.193026,Hypoxic Tumor,E15S,knn
-4.7962656,4.572309,C1qc+ TAM,E15S,transferred
-4.2277822,1.8269427,C1qc+ TAM,E15S,knn
-3.3373733,3.5955732,Resident Macrophage,E15S,transferred
27.460958,4.651432,Tumor,E15S,transferred
-5.578997,2.3734536,C1qc+ TAM,E15S,transferred
2.009364,-7.7631493,Neutrophil,E15S,transferred
-4.047915,3.0513604,C1qc+ TAM,E15S,transferred
0.63398945,0.9007922,Monocyte,E15S,transferred
19.145235,8.600631,Stromal,E15S,transferred
-6.735234,2.5655777,C1qc+ TAM,E15S,transferred
0.98362905,-8.827061,Neutrophil,E15S,transferred
-3.9420469,5.129898,C1qc+ TAM,E15S,transferred
-0.43992785,1.1897818,Monocyte,E15S,transferred
1.662971,6.478946,mDC,E15S,transferred
23.538826,4.218994,CAF,E15S,transferred
17.326422,10.477817,Stromal,E15S,transferred
18.54751,8.370119,Stromal,E15S,transferred
2.7092218,7.478108,mDC,E15S,transferred
25.689161,5.6214447,Tumor,E15S,transferred
24.43368,5.451516,Tumor Proliferating,E15S,transferred
-3.4564848,2.6121385,Il1b+ TAM,E15S,transferred
17.028254,9.775824,Stromal,E15S,transferred
-3.3659756,2.951908,Il1b+ TAM,E15S,transferred
17.959774,8.678306,Stromal,E15S,transferred
25.369446,4.2242255,CAF,E15S,transferred
24.32834,4.739422,Tumor Proliferating,E15S,transferred
27.322245,4.934706,Tumor,E15S,transferred
0.19644603,-8.317315,Neutrophil,E15S,transferred
0.4778262,-5.376862,Neutrophil,E15S,transferred
0.34185678,5.395847,cDC,E15S,transferred
17.920074,9.36123,Stromal,E15S,transferred
24.29755,5.216099,Tumor,E15S,transferred
-5.68502,3.5463378,Resident Macrophage,E15S,transferred
26.441607,4.181699,Tumor,E15S,transferred
-3.304322,3.2081978,C1qc+ TAM,E15S,transferred
24.284613,4.400667,Tumor Proliferating,E15S,transferred
-5.819432,4.677286,Resident Macrophage,E15S,transferred
-5.1620407,4.038322,Resident Macrophage,E15S,transferred
18.07398,10.563289,Stromal,E15S,transferred
17.728134,9.701876,Stromal,E15S,transferred
-6.3232546,5.0379643,Resident Macrophage,E15S,transferred
-1.3481706,10.780978,B,E15S,transferred
2.6494598,15.07311,NK,E15S,transferred
24.394093,4.922552,Tumor Proliferating,E15S,transferred
1.0990797,-8.977023,Neutrophil,E15S,knn
2.6196032,-7.5857897,Neutrophil,E15S,transferred
0.5733191,-6.3910728,Neutrophil,E15S,transferred
0.40826136,-5.4559155,Neutrophil,E15S,transferred
-5.5261383,2.7481146,Resident Macrophage,E15S,knn
-6.157027,4.0354934,Resident Macrophage,E15S,transferred
25.661495,3.96087,CAF,E15S,transferred
-3.3461473,1.810817,Il1b+ TAM,E15S,transferred
2.4353511,-7.2941437,Neutrophil,E15S,transferred
0.943571,-8.912863,Neutrophil,E15S,transferred
-4.9363174,3.4823203,Il1b+ TAM,E15S,transferred
-3.5926833,3.169713,C1qc+ TAM,E15S,transferred
-3.5303848,7.0163765,C1qc+ TAM,E15S,transferred
24.151447,4.3878794,CAF,E15S,transferred
-0.122999534,-7.937753,Neutrophil,E15S,transferred
17.009367,11.258168,Stromal,E15S,transferred
-2.3721764,2.5724049,Monocyte,E15S,transferred
-4.694961,5.117662,C1qc+ TAM,E15S,transferred
5.399266,9.884607,B,E15S,transferred
-4.8836555,3.0499282,Resident Macrophage,E15S,transferred
-4.1566386,1.7599541,Il1b+ TAM,E15S,transferred
19.019165,9.306616,Stromal,E15S,transferred
24.120687,5.8443284,Tumor Proliferating,E15S,transferred
-4.1086063,4.9843173,Resident Macrophage,E15S,transferred
-3.7100384,2.2012038,Spp1+ TAM,E15S,transferred
-5.648194,3.1482725,C1qc+ TAM,E15S,transferred
-5.1225367,6.058602,C1qc+ TAM,E15S,transferred
26.233147,3.6637912,Tumor,E15S,transferred
18.515562,9.969445,Stromal,E15S,transferred
16.262024,7.1737123,Hypoxic Tumor,E15S,transferred
19.477985,8.607702,Stromal,E15S,transferred
-4.267862,5.0365367,C1qc+ TAM,E15S,transferred
-6.6383576,3.697233,C1qc+ TAM,E15S,transferred
25.309788,5.789277,Tumor,E15S,transferred
0.14604695,1.2511624,Monocyte,E15S,transferred
0.18388815,-5.3692126,Neutrophil,E15S,transferred
-6.7320375,3.0736938,C1qc+ TAM,E15S,transferred
25.725176,2.9286077,Tumor,E15S,transferred
0.31655362,-8.859311,Neutrophil,E15S,transferred
27.608582,3.8338842,Tumor,E15S,transferred
-4.848095,1.7919723,Spp1+ TAM,E15S,transferred
16.653101,10.011934,Stromal,E15S,transferred
-4.384764,2.2942157,Il1b+ TAM,E15S,transferred
-6.702605,2.9509394,C1qc+ TAM,E15S,transferred
26.267092,3.743114,Tumor,E15S,transferred
-0.5250379,-8.044552,Neutrophil,E15S,transferred
22.95194,5.610561,Tumor Proliferating,E15S,transferred
16.334986,10.038842,Hypoxic Tumor,E15S,transferred
23.521309,4.151279,Tumor Proliferating,E15S,transferred
-4.308006,3.1931288,Il1b+ TAM,E15S,transferred
25.262016,3.9925263,CAF,E15S,transferred
0.7096159,-8.076411,Neutrophil,E15S,transferred
-1.1405356,2.7746468,Monocyte,E15S,transferred
-4.877641,0.578464,Spp1+ TAM,E15S,transferred
22.871723,4.6437755,Tumor Proliferating,E15S,transferred
26.761713,3.9701626,Tumor,E15S,transferred
-4.835984,3.4282186,Resident Macrophage,E15S,transferred
-2.9726038,4.1218257,C1qc+ TAM,E15S,transferred
17.398232,10.887121,Stromal,E15S,transferred
2.2141087,-7.9104357,Neutrophil,E15S,transferred
-0.7780993,1.8644118,Resident Macrophage,E15S,transferred
-5.0798335,2.6185017,Il1b+ TAM,E15S,transferred
-4.524569,2.1662848,Il1b+ TAM,E15S,transferred
-4.262892,4.8616633,Resident Macrophage,E15S,transferred
-3.4023993,3.8592126,Resident Macrophage,E15S,transferred
-1.7154346,4.5924478,Resident Macrophage,E15S,knn
23.455364,5.8780355,Tumor Proliferating,E15S,knn
16.143938,10.737728,Stromal,E15S,transferred
-4.5996523,6.5119033,C1qc+ TAM,E15S,transferred
17.241703,10.199153,Stromal,E15S,transferred
17.54056,10.040473,Stromal,E15S,transferred
22.817352,4.4867682,Tumor Proliferating,E15S,transferred
-6.4560895,1.9943948,C1qc+ TAM,E15S,transferred
-6.897941,1.5753642,C1qc+ TAM,E15S,transferred
25.210363,3.1299198,Tumor,E15S,transferred
1.3599445,-8.986115,Neutrophil,E15S,transferred
-6.0077243,2.9971924,Resident Macrophage,E15S,transferred
2.621179,-7.284704,Neutrophil,E15S,transferred
-1.282983,10.710231,B,E15S,transferred
2.260218,-8.241151,Neutrophil,E15S,transferred
3.1546383,13.182672,NK,E15S,transferred
-4.225394,2.339463,Il1b+ TAM,E15S,transferred
-1.4051771,2.2272477,Monocyte,E15S,transferred
18.093601,10.655243,Stromal,E15S,transferred
-2.823256,3.857692,C1qc+ TAM,E15S,transferred
2.3696744,-7.7409277,Neutrophil,E15S,transferred
-6.063495,4.5788026,Resident Macrophage,E15S,transferred
2.1911194,-7.484133,Neutrophil,E15S,transferred
-1.7114987,5.795429,Hypoxic Tumor,E15S,knn
24.659012,4.6440697,Tumor Proliferating,E15S,transferred
24.716597,3.715808,Tumor,E15S,transferred
-6.6415987,1.14175,Spp1+ TAM,E15S,transferred
25.921558,2.978131,Tumor,E15S,transferred
-0.6236974,1.4470143,Monocyte,E15S,transferred
23.069962,5.3035874,Tumor Proliferating,E15S,transferred
19.384113,7.2546725,Hypoxic Tumor,E15S,knn
-0.1601706,0.07904603,Monocyte,E15S,transferred
-1.8155589,1.8522999,Monocyte,E15S,transferred
-3.3603306,6.659668,C1qc+ TAM,E15S,transferred
-6.0811906,4.954976,C1qc+ TAM,E15S,transferred
-1.62542,1.4592324,Monocyte,E15S,transferred
-3.9028246,3.8079934,Resident Macrophage,E15S,transferred
-5.18851,4.5590935,Resident Macrophage,E15S,transferred
0.029200695,0.25593865,Monocyte,E15S,transferred
2.731415,15.192989,NK,E15S,transferred
26.843685,4.5222406,Tumor,E15S,transferred
-4.5951214,1.4329075,Spp1+ TAM,E15S,transferred
18.107664,8.705131,Stromal,E15S,transferred
0.906067,-7.415096,Neutrophil,E15S,transferred
2.5801568,15.409038,NK,E15S,transferred
-3.2915387,1.8652109,Il1b+ TAM,E15S,transferred
16.235325,7.607474,Hypoxic Tumor,E15S,transferred
-1.9459546,3.3823571,C1qc+ TAM,E15S,transferred
18.3992,9.392644,Stromal,E15S,transferred
24.681477,5.0068884,Tumor Proliferating,E15S,transferred
0.30177462,-7.4414487,Neutrophil,E15S,transferred
-4.90948,2.5664022,Resident Macrophage,E15S,transferred
24.11259,3.8009782,CAF,E15S,transferred
18.603502,7.509525,Hypoxic Tumor,E15S,knn
1.9611822,14.946601,NK,E15S,transferred
-3.1548796,4.7100677,C1qc+ TAM,E15S,transferred
0.8099012,-8.386886,Neutrophil,E15S,transferred
-1.2102461,2.8875027,Resident Macrophage,E15S,transferred
-1.8377981,2.6815424,C1qc+ TAM,E15S,transferred
16.56344,10.989212,Stromal,E15S,transferred
23.700766,5.126193,Tumor Proliferating,E15S,transferred
-1.2010046,10.625987,B,E15S,transferred
-3.800689,6.2461457,Resident Macrophage,E15S,transferred
-4.258042,2.7213476,C1qc+ TAM,E15S,transferred
-4.890107,5.6069875,C1qc+ TAM,E15S,transferred
-4.9189563,0.9612585,Spp1+ TAM,E15S,transferred
-0.330015,-8.391515,Neutrophil,E15S,knn
16.33962,11.105646,Stromal,E15S,transferred
-5.990409,3.9878883,C1qc+ TAM,E15S,transferred
26.787582,4.2983894,Tumor,E15S,transferred
26.218819,3.3518224,Tumor,E15S,transferred
-5.165623,4.186552,Resident Macrophage,E15S,transferred
-1.487121,2.0868886,Spp1+ TAM,E15S,transferred
16.602076,9.6164875,Stromal,E15S,transferred
-3.077476,4.212396,Monocyte,E15S,transferred
27.434164,4.6970997,Tumor,E15S,transferred
25.387846,4.9855833,CAF,E15S,transferred
25.721476,3.0920908,Tumor,E15S,transferred
0.62879086,-7.2300367,Neutrophil,E15S,transferred
-4.336919,0.9909138,Spp1+ TAM,E15S,transferred
23.418756,5.1108713,Tumor Proliferating,E15S,transferred
-4.806694,1.9985985,Spp1+ TAM,E15S,transferred
-2.7219388,2.3994813,Neutrophil,E15S,transferred
16.6323,5.7370534,Hypoxic Tumor,E15S,transferred
-0.7374284,0.6544836,Monocyte,E15S,transferred
-0.8696357,-8.176491,Neutrophil,E15S,transferred
-4.1533237,4.194635,C1qc+ TAM,E15S,transferred
-5.9495773,3.269579,Resident Macrophage,E15S,transferred
23.00527,4.2728724,Tumor Proliferating,E15S,transferred
16.192583,11.523732,Tumor,E15S,transferred
-4.202896,1.2608817,Spp1+ TAM,E15S,transferred
3.2956848,-7.1593304,Neutrophil,E15S,transferred
