gene,lfc_a_minus_b,mean_a,mean_b,frac_a,frac_b,pval,padj
Gng5,-0.3781775236129761,1.2417690753936768,1.6199465990066528,0.7464788732394366,0.9246353322528363,0.00012312178294594906,0.4924871317837962
Cox7a2,-0.41298311948776245,0.5972200036048889,1.0102031230926514,0.5492957746478874,0.8703403565640194,0.00012515635619602137,0.5006254247840854
Eif4ebp1,-0.4136403799057007,1.1426246166229248,1.5562649965286255,0.7323943661971831,0.9497568881685575,0.00012545285854740346,0.5018114341896138
Cnbp,-0.3269686698913574,0.8808685541152954,1.2078372240066528,0.7183098591549296,0.9432739059967585,0.00012635452987799415,0.5054181195119766
Snrpd1,-0.3665672540664673,0.5692715644836426,0.9358388185501099,0.5915492957746479,0.8962722852512156,0.00012743304818697927,0.509732192747917
Snf8,-0.18308785557746887,0.29244402050971985,0.4755318760871887,0.49295774647887325,0.7893030794165316,0.00012815407821231646,0.5126163128492658
Chchd1,-0.19244709610939026,0.3068390190601349,0.49928611516952515,0.49295774647887325,0.7576985413290114,0.00012865677743986097,0.5146271097594438
Bst2,-0.6325483322143555,1.8414804935455322,2.4740288257598877,0.8732394366197183,0.986223662884927,0.00013136915492224246,0.5254766196889699
Stmn1,-0.316282719373703,0.42396512627601624,0.7402478456497192,0.49295774647887325,0.833063209076175,0.00013153409282592462,0.5261363713036985
Lsm6,-0.21836671233177185,0.35272786021232605,0.5710945725440979,0.4788732394366197,0.8030794165316045,0.000132313457840165,0.5292538313606601
Selenok,-0.3370470404624939,0.5042129755020142,0.8412600159645081,0.5633802816901409,0.8768233387358185,0.0001347540720314858,0.5390162881259432
Emc8,-0.2064175009727478,0.3879008889198303,0.5943183898925781,0.5492957746478874,0.8273905996758509,0.00013513149730780307,0.5405259892312123
Eif1,-0.5164917707443237,1.4900761842727661,2.00656795501709,0.8309859154929577,0.9781199351701783,0.00013790356620654209,0.5516142648261684
Mapk6,-0.2214849293231964,0.486748605966568,0.7082335352897644,0.6056338028169014,0.8857374392220422,0.00014083230239913868,0.5633292095965547
Bub3,-0.1745690107345581,0.24351230263710022,0.4180813133716583,0.43661971830985913,0.7568881685575365,0.00014279046268957985,0.5711618507583194
Pin4,-0.18211784958839417,0.26138314604759216,0.44350099563598633,0.4647887323943662,0.7479740680713128,0.00014446954112447828,0.5778781644979131
Cttnbp2nl,-0.17624539136886597,0.24369239807128906,0.41993778944015503,0.4225352112676056,0.7674230145867099,0.00014555880401801986,0.5822352160720795
Micos13,-0.2997027039527893,0.4415050745010376,0.7412077784538269,0.5211267605633803,0.8128038897893031,0.00014765723496650547,0.5906289398660218
Mt2,-0.5025960206985474,0.8647041320800781,1.3673001527786255,0.6197183098591549,0.899513776337115,0.00015069833165892732,0.6027933266357093
Pgls,-0.3179933428764343,0.5089257955551147,0.8269191384315491,0.6056338028169014,0.8662884927066451,0.00015825467624455044,0.6330187049782018
Snrpc,-0.22281140089035034,0.38943445682525635,0.6122458577156067,0.5211267605633803,0.8119935170178282,0.00015836549453629147,0.6334619781451659
Ndufb10,-0.29702186584472656,0.555757462978363,0.8527793288230896,0.5352112676056338,0.8460291734197731,0.00016092005720610256,0.6436802288244102
Rpl26,-0.5565617084503174,2.259836196899414,2.8163979053497314,0.9295774647887324,0.986223662884927,0.00016313197055692168,0.6525278822276868
