gene,lfc_rev_minus_norm,padj,frac_rev,frac_norm
Chd8,-0.320595920085907,4.194363331876277e-13,0.16216216216216217,0.7746478873239436
Smarca4,-0.4158419966697693,4.429910512293094e-13,0.22297297297297297,0.9084507042253521
Cpsf6,-0.2351953387260437,4.471132231875601e-13,0.11486486486486487,0.7183098591549296
Rhoc,-0.23823893070220947,4.564114633592105e-13,0.10135135135135136,0.6197183098591549
Slc9a9,-0.258684366941452,4.564517762248429e-13,0.04054054054054054,0.43309859154929575
Slain2,-0.1811176836490631,4.694805423480444e-13,0.12162162162162163,0.7007042253521126
Use1,-0.3369022011756897,4.804863422820829e-13,0.12162162162162163,0.6971830985915493
Gbp2,-0.2914697229862213,4.854372634802763e-13,0.08108108108108109,0.6232394366197183
Tm9sf3,-0.5489398241043091,5.029846667620955e-13,0.22297297297297297,0.897887323943662
Actn4,-0.6040363907814026,5.039537759924906e-13,0.24324324324324326,0.926056338028169
Rps27l,-0.4907810091972351,5.049484608140634e-13,0.1891891891891892,0.7746478873239436
Tomm70a,-0.521357536315918,5.149592089827176e-13,0.22297297297297297,0.8802816901408451
Cfap36,-0.22295060753822327,5.495992599874206e-13,0.11486486486486487,0.6795774647887324
Mx1,-0.3493155241012573,5.630001189385017e-13,0.07432432432432433,0.5669014084507042
Srek1,-0.7264045476913452,5.673478236208393e-13,0.2972972972972973,0.9753521126760564
Casp8,-0.25803136825561523,5.711618864684538e-13,0.13513513513513514,0.7359154929577465
Ttc39c,-0.3526652455329895,5.980366576052092e-13,0.1554054054054054,0.7922535211267606
Etfb,-0.29598966240882874,6.181041494886286e-13,0.12162162162162163,0.6619718309859155
Lars2,1.118526577949524,6.304626273119038e-13,0.8918918918918919,0.971830985915493
Il34,-0.3866453170776367,6.44253333326159e-13,0.16891891891891891,0.7816901408450704
Ppp2cb,-0.2470925897359848,6.453011575183255e-13,0.12837837837837837,0.75
Setd2,-0.5373565554618835,6.455857914275138e-13,0.22297297297297297,0.9190140845070423
H2aj,-0.5623329877853394,6.500926439359534e-13,0.20270270270270271,0.8345070422535211
A830082K12Rik,-0.21690179407596588,6.510816722049227e-13,0.10810810810810811,0.6338028169014085
Rad21,-0.29484522342681885,6.541746460800794e-13,0.12837837837837837,0.6936619718309859
Lrrfip1,-0.6831963062286377,6.987570769815783e-13,0.2635135135135135,0.9507042253521126
Noc2l,-0.3424892723560333,6.990706787011883e-13,0.16891891891891891,0.7816901408450704
Gphn,0.8221561908721924,7.043240876462197e-13,0.8783783783783784,0.9964788732394366
Nav1,-0.6009142398834229,7.405624045854175e-13,0.23648648648648649,0.897887323943662
Zhx2,-0.2385525107383728,7.534193408935648e-13,0.14189189189189189,0.7112676056338029
Sltm,-0.7326338887214661,7.541754184648437e-13,0.27702702702702703,0.9577464788732394
Orc6,-0.3601406514644623,7.882564864642119e-13,0.14864864864864866,0.7429577464788732
Spag9,-0.8483473062515259,8.006404607854449e-13,0.3108108108108108,0.9753521126760564
Csf1,-0.38648688793182373,8.043580512236189e-13,0.1891891891891892,0.795774647887324
Aff4,-0.6917945146560669,8.353906982351226e-13,0.2702702702702703,0.9577464788732394
Ascc2,-0.31887727975845337,8.53580879565038e-13,0.14189189189189189,0.7922535211267606
App,-0.6744229793548584,8.572196751379114e-13,0.27702702702702703,0.9436619718309859
Il1rl1,-0.3582530915737152,9.17293510518322e-13,0.0472972972972973,0.4823943661971831
Calr,-0.8705952167510986,9.28361845057241e-13,0.3581081081081081,0.9401408450704225
Anln,-0.41587314009666443,9.403871576570047e-13,0.16216216216216217,0.7464788732394366
Cox6b1,-0.5445582270622253,9.42772465959322e-13,0.18243243243243243,0.7746478873239436
Zbtb7a,-0.3666619062423706,1.0071609340420894e-12,0.1554054054054054,0.8028169014084507
Taldo1,-0.30159151554107666,1.0121436602397123e-12,0.12837837837837837,0.6971830985915493
Smoc1,-0.3228091895580292,1.030159222645037e-12,0.12162162162162163,0.676056338028169
Rdx,-0.5007765293121338,1.0342313344167722e-12,0.22972972972972974,0.8802816901408451
Isg15,-1.1306753158569336,1.0696283651221292e-12,0.3918918918918919,0.9507042253521126
Arpc5,-0.4963441789150238,1.1002607369546996e-12,0.20270270270270271,0.852112676056338
Cdkn2a,-0.2646399736404419,1.1537358230971783e-12,0.13513513513513514,0.7112676056338029
1810009A15Rik,-0.30571502447128296,1.1539815526553327e-12,0.12162162162162163,0.6936619718309859
Sde2,-0.293006032705307,1.1733237512209521e-12,0.1554054054054054,0.795774647887324
Ddx54,-0.2736203074455261,1.1766360716629804e-12,0.16216216216216217,0.7746478873239436
Kat7,-0.3004031181335449,1.1782036817954956e-12,0.12162162162162163,0.7288732394366197
Psph,-0.21488524973392487,1.1827771496803263e-12,0.08783783783783784,0.602112676056338
Chchd2,-0.812962532043457,1.2297758140496528e-12,0.2905405405405405,0.9014084507042254
Snrnp70,-0.7004360556602478,1.2300579705482149e-12,0.2905405405405405,0.9612676056338029
Cdca7,-0.2834193706512451,1.255485953106547e-12,0.12162162162162163,0.6584507042253521
Trib3,-0.2763214111328125,1.2804800986307084e-12,0.08783783783783784,0.5880281690140845
Sqstm1,-0.985575795173645,1.2877211502810279e-12,0.36486486486486486,0.9683098591549296
Arhgap22,-0.5272282361984253,1.3258436261263762e-12,0.24324324324324326,0.9049295774647887
Atp5h,-0.529617428779602,1.3337284387647926e-12,0.20945945945945946,0.8063380281690141
Spp1,-1.2158517837524414,1.3393958904597405e-12,0.40540540540540543,0.9577464788732394
Slk,-0.5759937763214111,1.3486709693498238e-12,0.25,0.9330985915492958
Brd2,-0.5208128690719604,1.36715716838573e-12,0.23648648648648649,0.9049295774647887
Tuba1a,-0.2794947028160095,1.3877329923639392e-12,0.07432432432432433,0.5915492957746479
Mak16,-0.5457087159156799,1.4496691519714094e-12,0.20270270270270271,0.8415492957746479
Dip2b,-0.29200395941734314,1.456903694254752e-12,0.14864864864864866,0.7676056338028169
Ghr,-0.35215985774993896,1.4586912419698775e-12,0.05405405405405406,0.5246478873239436
Otud4,-0.585983157157898,1.465928218305747e-12,0.23648648648648649,0.897887323943662
Prdm2,-0.28838998079299927,1.5294568849195182e-12,0.1554054054054054,0.7816901408450704
Kat2b,-0.32415512204170227,1.5378753086568432e-12,0.12162162162162163,0.721830985915493
Kif11,-0.23694954812526703,1.613518912467774e-12,0.060810810810810814,0.5070422535211268
Srsf3,-0.7523170709609985,1.622228940655414e-12,0.30405405405405406,0.9366197183098591
Nemf,-0.3846167027950287,1.7019128367683985e-12,0.20945945945945946,0.852112676056338
Ppat,-0.15683576464653015,1.70800264666917e-12,0.12162162162162163,0.6373239436619719
Spag5,-0.23003384470939636,1.7558036095650365e-12,0.10810810810810811,0.5774647887323944
Rex1bd,-0.3714577257633209,1.7572760361859857e-12,0.16891891891891891,0.75
Prelid1,-0.5506306886672974,1.7970633576656099e-12,0.22297297297297297,0.8415492957746479
Pdcd5,-0.567784309387207,1.8322272660276715e-12,0.22972972972972974,0.8345070422535211
Tnk2,-0.23541903495788574,1.8946141558294917e-12,0.13513513513513514,0.7147887323943662
Cwc15,-0.29318293929100037,1.9143150295640533e-12,0.12837837837837837,0.6830985915492958
Hmga1,-0.2125881016254425,1.9857926526053755e-12,0.0945945945945946,0.6126760563380281
Srm,-0.32172924280166626,2.0227771738048755e-12,0.10135135135135136,0.6584507042253521
Rbx1,-0.46206456422805786,2.042267680527639e-12,0.20945945945945946,0.8485915492957746
Adgrl1,-0.21243372559547424,2.0527125329127555e-12,0.10810810810810811,0.6619718309859155
Tet3,-0.34648728370666504,2.0654885958993203e-12,0.21621621621621623,0.8697183098591549
Pdgfa,-0.38189995288848877,2.0855704831923413e-12,0.16891891891891891,0.7852112676056338
Psmc1,-0.29490095376968384,2.162318456877209e-12,0.16891891891891891,0.7676056338028169
Cep295,-0.2472253441810608,2.1718826744344356e-12,0.13513513513513514,0.7147887323943662
Gnai2,-0.468931645154953,2.177923715710478e-12,0.18243243243243243,0.8169014084507042
Plaur,-0.36223870515823364,2.197052395532817e-12,0.13513513513513514,0.6654929577464789
Arhgef3,-0.2671155333518982,2.244435520620963e-12,0.10135135135135136,0.6056338028169014
Pfdn6,-0.436261385679245,2.2703972571206277e-12,0.14864864864864866,0.7464788732394366
Naca,-0.8174350261688232,2.28625418447505e-12,0.39864864864864863,0.9577464788732394
Kif4,-0.28710395097732544,2.3200834057171928e-12,0.08783783783783784,0.5880281690140845
Neil3,-0.3616352081298828,2.3729936926825136e-12,0.06756756756756757,0.5422535211267606
Septin9,-0.5567677021026611,2.4127055005955607e-12,0.2635135135135135,0.9295774647887324
Gnas,-1.0960484743118286,2.437379524299366e-12,0.5743243243243243,0.9964788732394366
Ndufb8,-0.3490678369998932,2.477224579392516e-12,0.12837837837837837,0.6936619718309859
Sin3b,-0.31285881996154785,2.5389271883060087e-12,0.14189189189189189,0.721830985915493
Rnf213,-1.2876319885253906,2.6271210459437583e-12,0.4797297297297297,1.0
Ctsd,-0.2890929877758026,2.714206207000642e-12,0.13513513513513514,0.7183098591549296
Tpd52,-0.1959991157054901,2.743532974860255e-12,0.07432432432432433,0.5176056338028169
Aimp1,-0.5214841365814209,2.826806824271924e-12,0.21621621621621623,0.8873239436619719
Brd7,-0.4950728416442871,2.9738775953689167e-12,0.22297297297297297,0.897887323943662
Higd1a,-0.39857059717178345,3.0404197362967446e-12,0.1554054054054054,0.7640845070422535
Syne2,-0.34740570187568665,3.045249096249095e-12,0.16216216216216217,0.7711267605633803
Dnttip2,-0.37914323806762695,3.0462114207981755e-12,0.17567567567567569,0.778169014084507
Paxbp1,-0.4813712537288666,3.0968063015765157e-12,0.24324324324324326,0.9436619718309859
Pcmt1,-0.313082754611969,3.114942963966935e-12,0.16216216216216217,0.7922535211267606
Itpr3,-0.1767684817314148,3.120955924746501e-12,0.10135135135135136,0.6197183098591549
Ndufc1,-0.3476039171218872,3.131227893165683e-12,0.12162162162162163,0.6795774647887324
Mad1l1,-0.6118252277374268,3.268170397487866e-12,0.25675675675675674,0.9471830985915493
Ptpn11,-0.37201517820358276,3.347968317571942e-12,0.22297297297297297,0.8943661971830986
2810004N23Rik,-0.5875818729400635,3.370187150397862e-12,0.23648648648648649,0.897887323943662
Cdk1,-0.2606101930141449,3.5343489226330707e-12,0.10810810810810811,0.6549295774647887
Kif5b,-0.6405682563781738,3.5685615275134876e-12,0.27702702702702703,0.9577464788732394
Hnrnpm,-0.7027572989463806,3.593999268629696e-12,0.30405405405405406,0.9823943661971831
Kmt5a,-0.7267498970031738,3.596434405625403e-12,0.2702702702702703,0.9471830985915493
Pole,-0.37697720527648926,3.6044112220741793e-12,0.12162162162162163,0.6725352112676056
Pbx1,-0.5460227727890015,3.654090255706432e-12,0.25,0.8450704225352113
Trak1,-0.2783709168434143,3.736878364599433e-12,0.14189189189189189,0.7605633802816901
Ybx3,-0.7505701184272766,3.8708770356121045e-12,0.3108108108108108,0.9190140845070423
Bcat1,-0.3811028003692627,3.944405210541924e-12,0.14189189189189189,0.7253521126760564
Ifit2,-0.2180747240781784,4.155210600605993e-12,0.06756756756756757,0.5140845070422535
Ywhaq,-0.5426021218299866,4.3394809037305245e-12,0.24324324324324326,0.9154929577464789
Ctif,-0.24174141883850098,4.376540071479304e-12,0.11486486486486487,0.6549295774647887
Dip2c,-0.36726313829421997,4.4718807154851726e-12,0.16891891891891891,0.7253521126760564
St7,-0.33670470118522644,4.5298249167324625e-12,0.13513513513513514,0.7077464788732394
Macf1,-0.9171726703643799,4.537055185161077e-12,0.3310810810810811,0.9894366197183099
Psmc3,-0.47872012853622437,4.554363891966629e-12,0.20945945945945946,0.8345070422535211
Prim1,-0.24282515048980713,4.605223739859185e-12,0.10810810810810811,0.6373239436619719
Chchd1,-0.20565810799598694,4.7267316899377515e-12,0.0945945945945946,0.6197183098591549
Mecom,-0.41572481393814087,4.7453168273538176e-12,0.12837837837837837,0.6373239436619719
Atf4,-0.5112637281417847,4.865014043222323e-12,0.22297297297297297,0.8380281690140845
Cachd1,-0.3773460388183594,4.877155295959142e-12,0.12162162162162163,0.7253521126760564
Fendrr,-0.2227003276348114,5.050767926240277e-12,0.12162162162162163,0.6830985915492958
Pard3,-0.908983051776886,5.072972275496053e-12,0.3581081081081081,0.9788732394366197
Rsl1d1,-0.46682778000831604,5.110421738915358e-12,0.19594594594594594,0.8345070422535211
Dkc1,-0.3527410924434662,5.136072236717285e-12,0.12837837837837837,0.6936619718309859
Bptf,-0.7161798477172852,5.152556510000099e-12,0.28378378378378377,0.9647887323943662
Gsr,-0.621468722820282,5.178641236399784e-12,0.24324324324324326,0.9119718309859155
Fdps,-0.4495198428630829,5.3198561535217725e-12,0.18243243243243243,0.7852112676056338
Rbm33,-0.2965177297592163,5.380416778725134e-12,0.14864864864864866,0.7816901408450704
Dek,-0.7550734281539917,5.3850392820657794e-12,0.28378378378378377,0.8908450704225352
Myo1e,-0.280288428068161,5.741983705195746e-12,0.0945945945945946,0.6302816901408451
Ywhab,-0.7374481558799744,6.108581905693112e-12,0.27702702702702703,0.926056338028169
Gm4117,-0.2882730960845947,6.226564998511123e-12,0.05405405405405406,0.4788732394366197
Sod2,-0.20866696536540985,6.287845086314027e-12,0.08783783783783784,0.6267605633802817
Gpx4,-0.773603618144989,6.388997364533703e-12,0.27702702702702703,0.8697183098591549
Akr1a1,-0.4065519869327545,6.47409656472138e-12,0.16216216216216217,0.7746478873239436
Nol7,-0.3763769268989563,6.480291995689742e-12,0.18243243243243243,0.7746478873239436
Nsd2,-0.5985480546951294,6.610730664889164e-12,0.25,0.9049295774647887
Rexo1,-0.2443278729915619,6.631189505060743e-12,0.11486486486486487,0.7112676056338029
Sfpq,-0.8236039280891418,6.7040495101991095e-12,0.32432432432432434,0.9788732394366197
Anp32a,-0.21935977041721344,6.7244243576528e-12,0.12162162162162163,0.6830985915492958
Ttc28,-0.33955472707748413,6.893475973288973e-12,0.12837837837837837,0.6830985915492958
Aim2,-0.3345845937728882,6.953340336568083e-12,0.12837837837837837,0.7288732394366197
Tcp1,-0.5380043387413025,7.009167105524853e-12,0.2635135135135135,0.897887323943662
Kif23,-0.25632983446121216,7.051747417219775e-12,0.07432432432432433,0.5774647887323944
Usp36,-0.38216638565063477,7.071630692655486e-12,0.1891891891891892,0.8380281690140845
Eif4g1,-0.6687998175621033,7.1492174433611945e-12,0.30405405405405406,0.9507042253521126
Spcs2,-0.2969250977039337,7.305884331084514e-12,0.16216216216216217,0.75
Romo1,-0.5221356153488159,7.344252637744062e-12,0.20945945945945946,0.8063380281690141
Zfp36,-0.25096967816352844,7.561368254498753e-12,0.04054054054054054,0.44366197183098594
Lsm2,-0.2810123562812805,7.770608772051096e-12,0.12162162162162163,0.6795774647887324
Spred2,-0.4861113131046295,7.91566523922252e-12,0.20945945945945946,0.8591549295774648
Pabpn1,-0.49398356676101685,8.045676631597698e-12,0.22972972972972974,0.8732394366197183
Cox7a2l,-0.2405310869216919,8.05836017416717e-12,0.14864864864864866,0.7007042253521126
Rbms3,-0.410004585981369,8.610292597159679e-12,0.16216216216216217,0.7323943661971831
Cdkn1a,-0.25639569759368896,8.724138511799897e-12,0.10810810810810811,0.5950704225352113
Alpk1,-0.30340027809143066,8.744227571233096e-12,0.12162162162162163,0.6901408450704225
Sh3bgrl3,-0.380780965089798,9.425033430967856e-12,0.1554054054054054,0.7288732394366197
Psme1,-0.6497896909713745,9.444076185375519e-12,0.23648648648648649,0.8661971830985915
Slfn2,-0.2681681513786316,9.903440902913797e-12,0.10810810810810811,0.5880281690140845
Ell2,-0.2362189143896103,9.952271022159979e-12,0.060810810810810814,0.5316901408450704
Mybbp1a,-0.5758696794509888,1.0553293922445166e-11,0.2635135135135135,0.8873239436619719
Ptges3,-0.7047920823097229,1.0553871439771187e-11,0.3108108108108108,0.9225352112676056
Siva1,-0.1920171082019806,1.0639271928414272e-11,0.08108108108108109,0.5633802816901409
Cct2,-0.40217921137809753,1.0891430847336618e-11,0.20270270270270271,0.8133802816901409
Gtf3a,-0.4690413177013397,1.0917313062924314e-11,0.16891891891891891,0.7992957746478874
Cox8a,-0.8641565442085266,1.2635967551451904e-11,0.3581081081081081,0.9330985915492958
Taf10,-0.28353655338287354,1.2941960851641101e-11,0.12837837837837837,0.6866197183098591
Nolc1,-0.7125707268714905,1.3150942317777383e-11,0.2972972972972973,0.9366197183098591
Rreb1,-0.48003941774368286,1.3687593299620869e-11,0.25,0.8802816901408451
Tmem160,-0.315334677696228,1.405040427303439e-11,0.11486486486486487,0.6795774647887324
Selenoh,-0.3506484627723694,1.4250378615036869e-11,0.14864864864864866,0.6901408450704225
Zfand2a,-0.22103044390678406,1.474447842234299e-11,0.0472972972972973,0.49295774647887325
Ttc3,-0.4749108552932739,1.4896978306897296e-11,0.24324324324324326,0.8697183098591549
Mphosph10,-0.31606972217559814,1.490737625810261e-11,0.14189189189189189,0.7112676056338029
Eif4a1,-0.776331901550293,1.4981306125225726e-11,0.39864864864864863,0.9507042253521126
Ctcf,-0.4805769622325897,1.5382361862208476e-11,0.25675675675675674,0.8802816901408451
Fkbp4,-0.31670424342155457,1.5613819518433484e-11,0.17567567567567569,0.7640845070422535
Lamb1,-0.23358598351478577,1.5918894974022348e-11,0.14189189189189189,0.7007042253521126
Bcl2,-0.2254328578710556,1.603681882649949e-11,0.08108108108108109,0.5880281690140845
Nktr,-0.803371012210846,1.6108351442315702e-11,0.3108108108108108,0.9823943661971831
Swi5,-0.5023400783538818,1.7288003848057307e-11,0.20270270270270271,0.8063380281690141
Wdhd1,-0.2552593946456909,1.737320916118771e-11,0.12837837837837837,0.6514084507042254
Ahdc1,-0.16165941953659058,1.82705560548631e-11,0.0945945945945946,0.5598591549295775
Rpl18a,-1.1792405843734741,1.8987209694656548e-11,0.7162162162162162,0.9964788732394366
Cox4i1,-0.8604017496109009,1.939340179415417e-11,0.35135135135135137,0.9436619718309859
Sema5a,-0.31920701265335083,1.9561115925145977e-11,0.06756756756756757,0.5563380281690141
Hnrnpd,-0.6261727213859558,1.9787785872805977e-11,0.25675675675675674,0.9190140845070423
Mcm3,-0.30965089797973633,2.0117859506938755e-11,0.12837837837837837,0.6725352112676056
Impdh2,-0.3071753978729248,2.0242484886211868e-11,0.14189189189189189,0.7077464788732394
Tsr1,-0.1715993881225586,2.0488300327663724e-11,0.10810810810810811,0.5915492957746479
Arhgef40,-0.1596454679965973,2.100645705970963e-11,0.14864864864864866,0.647887323943662
Tfdp1,-0.3119591474533081,2.1501443677290687e-11,0.20270270270270271,0.8380281690140845
Phgdh,-0.37283778190612793,2.304864014991694e-11,0.19594594594594594,0.795774647887324
Las1l,-0.1737210899591446,2.3548369908206534e-11,0.14189189189189189,0.6725352112676056
Asns,-0.17585159838199615,2.399317962444112e-11,0.10135135135135136,0.6126760563380281
Ube2i,-0.6705905199050903,2.4110313616937377e-11,0.30405405405405406,0.9366197183098591
Rac1,-0.6283484101295471,2.4205384438900977e-11,0.2702702702702703,0.9401408450704225
Ptprj,-0.25921565294265747,2.492896655473262e-11,0.08783783783783784,0.5492957746478874
S100a9,-0.3398650884628296,2.5717431049432016e-11,0.14864864864864866,0.6795774647887324
Cdh13,-0.5598647594451904,2.6071363088547786e-11,0.1554054054054054,0.6654929577464789
Rif1,-0.5842077732086182,2.63973153576289e-11,0.25675675675675674,0.9225352112676056
Tnfaip6,-0.3834736943244934,2.6572409546404878e-11,0.013513513513513514,0.3767605633802817
Eif3b,-0.45788753032684326,2.6902496862002272e-11,0.23648648648648649,0.8345070422535211
Mrpl42,-0.22443696856498718,2.7350455481271244e-11,0.12162162162162163,0.6232394366197183
Sf3b2,-0.7556912302970886,2.802619150040127e-11,0.32432432432432434,0.9401408450704225
Zrsr2,-0.21217283606529236,2.8305737011191022e-11,0.13513513513513514,0.7112676056338029
Rhoq,-0.28326869010925293,2.9133295436523045e-11,0.12837837837837837,0.6830985915492958
Knl1,-0.41343361139297485,2.932545780977162e-11,0.1554054054054054,0.6584507042253521
Nfix,-0.523755669593811,2.956002246544587e-11,0.25675675675675674,0.9401408450704225
Gnl3,-0.5199159383773804,2.959120890340702e-11,0.25,0.8943661971830986
Egr1,-0.3734655976295471,2.9670085643637355e-11,0.13513513513513514,0.6232394366197183
Rnf20,-0.23645281791687012,2.980553517648784e-11,0.16891891891891891,0.7570422535211268
Cbx3,-0.6190310120582581,3.0290735600757656e-11,0.30405405405405406,0.9225352112676056
Pnp,-0.34503334760665894,3.0468356872272386e-11,0.1554054054054054,0.721830985915493
Ncor2,-0.35458725690841675,3.134295377484715e-11,0.23648648648648649,0.9014084507042254
Selenof,-0.3371739387512207,3.1984410733373363e-11,0.16891891891891891,0.7711267605633803
Iqce,-0.18447843194007874,3.230736405659107e-11,0.1891891891891892,0.8028169014084507
Bms1,-0.2198004126548767,3.299875444021154e-11,0.17567567567567569,0.7605633802816901
Kdm7a,-0.32485175132751465,3.33111748503539e-11,0.033783783783783786,0.5246478873239436
Rbm8a,-0.3802977204322815,3.471644776933824e-11,0.20945945945945946,0.7816901408450704
Rap1b,-0.24984735250473022,3.53661900456206e-11,0.17567567567567569,0.778169014084507
Pds5b,-0.8594521284103394,3.588991466613581e-11,0.3581081081081081,0.9788732394366197
Psmc6,-0.3282371163368225,3.678733586905947e-11,0.21621621621621623,0.8380281690140845
Hipk2,-0.24237339198589325,3.7325268767029406e-11,0.14189189189189189,0.6514084507042254
Rrp1b,-0.34332603216171265,3.7465848329948635e-11,0.18243243243243243,0.7535211267605634
Emp1,-0.42407849431037903,3.7987695735889235e-11,0.20270270270270271,0.7711267605633803
Kpna1,-0.44932669401168823,4.002131096667854e-11,0.25,0.8943661971830986
Pbrm1,-0.5088775753974915,4.04771839589977e-11,0.2635135135135135,0.9471830985915493
Atp5d,-0.6433230638504028,4.1630917544962073e-11,0.25,0.8626760563380281
Gfer,-0.19635769724845886,4.194978020137847e-11,0.13513513513513514,0.6408450704225352
Hmmr,-0.3032095432281494,4.322891529523363e-11,0.05405405405405406,0.5070422535211268
Hdgfl2,-0.16461434960365295,4.368229010821551e-11,0.1554054054054054,0.7323943661971831
Rbbp6,-0.521384060382843,4.381775600708186e-11,0.2702702702702703,0.9471830985915493
Sfr1,-0.6420161128044128,4.4782546164074224e-11,0.2702702702702703,0.8767605633802817
Pitpnc1,-0.27800682187080383,4.4986025780783274e-11,0.11486486486486487,0.6232394366197183
Ddit4,-0.3320210874080658,4.850781690643721e-11,0.11486486486486487,0.6302816901408451
Ndufb7,-0.539496660232544,4.859988733847792e-11,0.21621621621621623,0.7852112676056338
Dut,-0.48257580399513245,4.997843193577556e-11,0.22297297297297297,0.8380281690140845
Cdc42bpb,-0.24566522240638733,5.025427471317773e-11,0.19594594594594594,0.8345070422535211
Dynll2,-0.2970653474330902,5.316556569902423e-11,0.17567567567567569,0.7711267605633803
Col3a1,-0.4774479866027832,5.382460818579682e-11,0.06756756756756757,0.5070422535211268
Snrnp27,-0.2683752179145813,5.396408902549552e-11,0.14189189189189189,0.7359154929577465
Gabarap,-0.35464632511138916,5.4367973349923974e-11,0.16216216216216217,0.75
Bzw1,-0.4459594190120697,5.4931379067755636e-11,0.24324324324324326,0.8767605633802817
Usp1,-0.3990779221057892,5.523198921347676e-11,0.18243243243243243,0.7816901408450704
Ect2,-0.2417210191488266,6.135620800350149e-11,0.07432432432432433,0.5492957746478874
Slc1a5,-0.32302331924438477,6.154063642887952e-11,0.20270270270270271,0.8204225352112676
Chaf1a,-0.23567380011081696,6.426050951751718e-11,0.12837837837837837,0.6549295774647887
Iqgap1,-0.6582410335540771,7.226822040523296e-11,0.28378378378378377,0.9577464788732394
Ebf1,-0.2797420918941498,7.42434414370407e-11,0.02027027027027027,0.3626760563380282
Tpi1,-0.6276178956031799,7.504217119378762e-11,0.31756756756756754,0.9507042253521126
Uhrf1,-0.20427143573760986,7.626138081702026e-11,0.13513513513513514,0.6126760563380281
Psmd7,-0.6067078709602356,7.96762374917299e-11,0.28378378378378377,0.9190140845070423
Cebpb,-0.6115390062332153,8.309210534047934e-11,0.24324324324324326,0.8873239436619719
Fat1,-0.09725423157215118,8.453976760209231e-11,0.11486486486486487,0.5809859154929577
Nckap5,-0.26116031408309937,8.513670041994575e-11,0.04054054054054054,0.4295774647887324
Dap,-0.22533577680587769,8.955825083507637e-11,0.14864864864864866,0.6795774647887324
Npc2,-0.568827748298645,8.967395859494593e-11,0.27702702702702703,0.926056338028169
Ap3d1,-0.18686863780021667,9.005836347439519e-11,0.1891891891891892,0.7676056338028169
Ano6,-0.48536041378974915,9.277027047399414e-11,0.2702702702702703,0.9190140845070423
Smad3,-0.30292296409606934,9.329230094888255e-11,0.16216216216216217,0.7253521126760564
Tmem256,-0.19394759833812714,9.466460136393553e-11,0.08108108108108109,0.5598591549295775
Pcbp1,-0.580898642539978,9.769633453993562e-11,0.23648648648648649,0.852112676056338
Dcn,-0.4037817120552063,1.0078524801220474e-10,0.12837837837837837,0.6267605633802817
Gab2,-0.36541497707366943,1.0137165385703669e-10,0.14189189189189189,0.676056338028169
Ubash3b,-0.22287994623184204,1.0506353987584965e-10,0.12837837837837837,0.6373239436619719
Eif4g3,-0.6607398390769958,1.0989853728428466e-10,0.2905405405405405,0.9612676056338029
Mif,-0.8862413167953491,1.1142482393237224e-10,0.46621621621621623,0.9366197183098591
Ski,-0.21649517118930817,1.1286637508295363e-10,0.12837837837837837,0.6549295774647887
Septin10,-0.2090446501970291,1.1486418024417336e-10,0.12837837837837837,0.6584507042253521
Serpine1,-0.29664865136146545,1.1867712755008728e-10,0.08108108108108109,0.49295774647887325
Ust,-0.33592909574508667,1.204014750056863e-10,0.0945945945945946,0.5704225352112676
Cycs,-0.3857854902744293,1.2076116144197842e-10,0.17567567567567569,0.7570422535211268
Dnmt3a,-0.20056408643722534,1.328849727159413e-10,0.08108108108108109,0.5598591549295775
Rtraf,-0.22664561867713928,1.3462861483657166e-10,0.13513513513513514,0.6690140845070423
Nfkb2,-0.35231855511665344,1.3512287347486205e-10,0.20945945945945946,0.8274647887323944
Sumo2,-0.5252414345741272,1.3717222939716947e-10,0.21621621621621623,0.8450704225352113
Ncoa1,-0.2409980595111847,1.4536896815183695e-10,0.12162162162162163,0.6302816901408451
Ubtd1,-0.1896098256111145,1.4561602658024893e-10,0.11486486486486487,0.6126760563380281
Aprt,-0.5687451958656311,1.4641078447120734e-10,0.25675675675675674,0.8415492957746479
Abtb2,-0.22908207774162292,1.4966090408191444e-10,0.06756756756756757,0.49295774647887325
Cox6c,-0.4708629548549652,1.5206584206885758e-10,0.25675675675675674,0.8415492957746479
Slc16a10,-0.22897309064865112,1.535579556562062e-10,0.0945945945945946,0.5809859154929577
Ttll4,-0.19157807528972626,1.5581914415954314e-10,0.14864864864864866,0.7183098591549296
Snhg1,-0.40376731753349304,1.583138054688117e-10,0.22297297297297297,0.7992957746478874
Jarid2,-0.242451012134552,1.6488791629535187e-10,0.20945945945945946,0.823943661971831
Fxr2,-0.17688672244548798,1.6669614419388255e-10,0.12162162162162163,0.6408450704225352
Csmd3,-0.5367538332939148,1.6912396071153848e-10,0.033783783783783786,0.38380281690140844
Mrpl52,-0.45123282074928284,1.6995092689280103e-10,0.19594594594594594,0.7922535211267606
Stip1,-0.3391992747783661,1.7109343516528136e-10,0.1891891891891892,0.795774647887324
Ccl6,-0.16519370675086975,1.735314463387847e-10,0.06756756756756757,0.4788732394366197
Cmip,-0.7604005932807922,1.777307668816528e-10,0.34459459459459457,0.9788732394366197
1110038B12Rik,-0.4603410065174103,1.8127638079072128e-10,0.22972972972972974,0.823943661971831
Capzb,-0.3598696291446686,1.839889786516998e-10,0.22297297297297297,0.8661971830985915
Thoc7,-0.24754297733306885,1.853630621892108e-10,0.17567567567567569,0.7323943661971831
