gene,r_vres,pval,padj
Srpk2,0.08977538227462475,3.69472552502882e-05,7.044281267929115e-05
Ppfia1,0.08975166768052312,3.7123347923484175e-05,7.074482691469114e-05
Ldlrad3,0.08972408031173582,3.7329199739386165e-05,7.110323759883079e-05
Btbd7,0.08932001309400672,4.047115474044504e-05,7.694135882213887e-05
ENSMUSG00000121513,0.08925830802208315,4.097249231307098e-05,7.785746757828215e-05
Uggt2,0.08924136852663454,4.111114808391308e-05,7.808385201123091e-05
Kcnq5,0.08919418642250146,4.1499699602040684e-05,7.870971949177938e-05
Cdc27,0.08912387290124218,4.208520828240909e-05,7.97823853694959e-05
Hilpda,0.08911207027840307,4.218425450043579e-05,7.993226812020045e-05
Ttc39b,0.0890901694044681,4.2368629838675136e-05,8.024361711870291e-05
Cstf3,0.08897601206981402,4.3342112797441336e-05,8.204848612861588e-05
Rps6kb1,0.08885694123832144,4.438006660009895e-05,8.397363595099139e-05
Noc2l,0.08885343839912507,4.441095510419378e-05,8.399235007885348e-05
Snx5,0.08878015706074105,4.5061851026804136e-05,8.518308322647285e-05
Spacdr,0.08875474969556066,4.528962622999474e-05,8.557321914028292e-05
Atf1,0.0886361208603669,4.636764177608741e-05,8.752740306953735e-05
Rnf111,0.08859250062718008,4.67701113083266e-05,8.824549303457849e-05
Ap2a2,0.0885575120026929,4.709532996916821e-05,8.881721823511214e-05
Nin,0.08854262352955133,4.723436694411655e-05,8.903744947053072e-05
Oasl1,0.08852389570443081,4.740981028294004e-05,8.932606741957615e-05
Tbc1d1,0.08837905952315858,4.8787646800208674e-05,9.187880753334967e-05
Nsrp1,0.08831540037573302,4.9405165682615955e-05,9.299795893198298e-05
Ppfibp1,0.08821470779294464,5.039706379557783e-05,9.473132292401847e-05
Arhgap21,0.08804385292156659,5.2123400872502045e-05,9.783838737212959e-05
Dip2c,0.08795533615114964,5.30396602732899e-05,9.941829479529503e-05
Smad2,0.08790116782171084,5.3607870429285436e-05,0.00010043629120240831
Eif3j1,0.08778030464206897,5.489653634210727e-05,0.0001028025025133095
Kat7,0.08777720903340921,5.4929924364615744e-05,0.00010281689165112914
3110082I17Rik,0.08774728238191057,5.525369429219038e-05,0.00010337454498071164
Nol8,0.08773696588583658,5.536572434494337e-05,0.00010353571640008111
Cxcl11,0.08733911535975755,5.985388811090692e-05,0.00011177196659366372
Ptcd3,0.08727423052670974,6.0617739692289664e-05,0.00011309279793337624
Dcaf5,0.08722288732133746,6.122870085775698e-05,0.00011417939553894076
Rbm33,0.0870438532820719,6.34050168368429e-05,0.00011818269680679011
Mir100hg,0.0868448239092057,6.591021596751545e-05,0.00012262365761398224
Arhgef11,0.08682498506485609,6.616499594728356e-05,0.0001230404387676124
Rock2,0.0868185143430227,6.624829730600221e-05,0.0001231380990817885
Litaf,0.08678738075907624,6.665048648929905e-05,0.00012382812167078318
Etnk1,0.08674657184361392,6.718116092129993e-05,0.00012475610198941492
Git2,0.08671935466402139,6.7537308271327e-05,0.0001253592728934144
Dennd1b,0.08660632173271102,6.903557993031615e-05,0.00012808085330299842
Washc4,0.08659556871589741,6.917973851203462e-05,0.0001282888057710424
Heatr5a,0.08654887170759246,6.980908250928822e-05,0.00012939588972991328
Klf2,0.08647770893088703,7.077857483335009e-05,0.00013113214420259396
Ap1g1,0.08643894157073803,7.131206692453087e-05,0.00013205938319357568
Vgll4,0.08643568486543601,7.135705631036941e-05,0.00013208154800623675
Crebbp,0.08639883245542813,7.186802282631905e-05,0.0001329658146647901
Farp1,0.08638298041400924,7.208887686282229e-05,0.00013331276350036486
Phf21a,0.08633074019387313,7.282124804354885e-05,0.00013460489472005334
Zzef1,0.08630933970399511,7.312329366947966e-05,0.0001350384001283096
Lncppara,0.08603556955746103,7.709323275826016e-05,0.00014223843682335824
Chd7,0.08593710819028025,7.857016679819921e-05,0.00014489657316403727
Rreb1,0.08584832644678544,7.992478663061944e-05,0.00014725893437239878
Atad3a,0.08579992768767807,8.067250981425893e-05,0.00014856815803730925
Nckap1,0.08575473915423093,8.137659799814203e-05,0.00014979585457550304
Ubap2l,0.08572185551536807,8.18926064435901e-05,0.00015060709231005077
Ccdc59,0.08571651425324095,8.197671246157317e-05,0.0001506365163826866
Msh3,0.08571605651343982,8.198392404127719e-05,0.0001506365163826866
Rasal2,0.0856241832920424,8.34435565692424e-05,0.0001532480377763864
Nrip1,0.0855932250290909,8.394090861621971e-05,0.00015402001580957744
Cachd1,0.0855291287152053,8.497954326016292e-05,0.0001558542746632974
Pax3,0.0855262336219235,8.502674142127347e-05,0.00015586937015815483
Trmt1,0.08544624497004562,8.634061366453175e-05,0.00015820543044348464
Lnpep,0.08540909626633074,8.695730571139321e-05,0.0001592099816453835
Arhgap42,0.08540216020492954,8.707290849178657e-05,0.0001593282863527659
Dbf4,0.08527598627185323,8.920133578431069e-05,0.00016292481421791908
Mt1,0.08524332729281042,8.976020856975316e-05,0.0001638707595979063
Csnk1g1,0.08521796259475602,9.019653751585325e-05,0.00016459222174425777
Slc30a7,0.08509135632884159,9.240454565976431e-05,0.00016854454292706669
Rnf217,0.08507541447508932,9.26861597151844e-05,0.0001689811480677929
Bclaf3,0.08505127145020511,9.311419074997345e-05,0.00016960690482690973
Spata5,0.0849970564983191,9.408217385363666e-05,0.00017121414714037607
Frmd4a,0.08496874698663932,9.459139344410785e-05,0.00017206256197200155
Gpatch8,0.0848674666738901,9.643455883547226e-05,0.00017517631032783337
Naa16,0.084630839177019,0.0001008737981531007,0.00018315714598838076
A630089N07Rik,0.08455617803384553,0.00010231401542431112,0.00018568786828368624
Cbfa2t2,0.08448500227696451,0.00010370503863757086,0.0001881270542178156
Focad,0.08446858318730166,0.00010402844718636746,0.0001886281907277742
Tnks,0.08444119814750989,0.00010456997031639549,0.0001895241872521894
Usp25,0.0843871344372649,0.00010564686242282125,0.00019138924351960374
Nfib,0.0843726682461566,0.00010593678228021871,0.0001918275822185943
Larp4,0.08428383403706016,0.00010773364129338678,0.0001949048236877192
Gatad2b,0.08428101608935759,0.0001077911077645009,0.00019492062886889854
Gigyf2,0.0842670796838936,0.00010807573836858578,0.00019534701919310578
Vps54,0.08417188366264178,0.00011003901247805027,0.0001986476411783978
Ddx3x,0.08415845018792298,0.00011031874957863264,0.0001990414967589222
Ralgapa1,0.0840968742779079,0.00011160960020330213,0.0002012797118183988
Msmo1,0.08403084263721275,0.00011300967306532944,0.00020362103255014313
Phf20l1,0.08402512567962074,0.00011313166559130741,0.0002037490600473794
Spop,0.08401960633111155,0.0001132495591499287,0.00020386959342921456
Hspa4,0.0839216417121296,0.00011536145425021478,0.00020748462994642946
Rad51b,0.0838667652831931,0.00011656062868818992,0.00020954719764168975
Clock,0.08385482925891696,0.00011682300870096989,0.00020983028055854494
Tnpo2,0.08378579253293744,0.0001183515400016037,0.00021248032316266373
Sipa1l3,0.08378133421272001,0.00011845089598321062,0.00021256329472088044
Msantd2,0.08376364521286006,0.00011884587960916306,0.0002131764656666602
Herpud1,0.08375444159363774,0.00011905188084345705,0.0002134502570030606
Eps15l1,0.08358738760091838,0.00012284997121114868,0.00022016123872965713
Snhg3,0.08348907053830226,0.00012513833838095816,0.00022406148322463414
Zcchc10,0.08344480914549281,0.00012618159283895927,0.00022572735749366597
Dlst,0.08343881354810086,0.00012632353926093795,0.00022588026689483764
Slk,0.08336938345579945,0.00012797829699692925,0.00022873690258611127
Akr1b3,0.0832865927490111,0.00012997816879015025,0.00023220753691853552
Adcy7,0.0829843719482361,0.0001375311395020493,0.0002454817304811232
Cherp,0.08278272426583005,0.0001427983870692936,0.0002544291974508572
Fmr1,0.0826938597834358,0.00014517938200655679,0.0002585563348291305
Man1a,0.08266357631897692,0.000145999282668879,0.00025990081471985584
Htt,0.08262549538939372,0.00014703647824261504,0.00026163074420394137
Tmem87a,0.08255338132606518,0.00014901964400967539,0.00026504160784290864
Zfp91,0.08254452067346663,0.00014926504418268685,0.00026536007854699884
Ddx42,0.08253851070792148,0.00014943170950371067,0.00026550361082754826
Fam193a,0.08253682338716908,0.00014947853289590967,0.00026550361082754826
Fus,0.08248884812422747,0.00015081564337430703,0.00026775968641687886
Abcc4,0.08242054655590761,0.00015273868873625973,0.00027085666147081186
Washc2,0.08241968272734665,0.0001527631570695379,0.00027085666147081186
Nr2f2,0.08238715856289011,0.00015368710615272166,0.00027225350957080897
Xpo5,0.08231456163837433,0.00015576844062108785,0.00027581839862078416
Crtc3,0.08222660878932314,0.00015832554142185062,0.0002802221972068153
Prkcd,0.08209385668627797,0.0001622599825407448,0.00028705879264174226
Stxbp3,0.08208626598770424,0.00016248770769237473,0.00028733458477873513
Wdr70,0.08200232734995705,0.00016502602879254157,0.0002915654218949498
Lrpprc,0.08184137250160149,0.00016999795073979472,0.0003002171315493063
Atp11b,0.08181326635248536,0.00017088046555126384,0.0003016424811143228
Fmnl2,0.08179291895419591,0.00017152204581752313,0.00030264145711075987
Pdcd11,0.08178887148156838,0.00017164993763702717,0.000302733576079413
Taf3,0.08177380494483681,0.00017212679745814448,0.0003034408064489105
Zmym2,0.08173952747219286,0.00017321633105289524,0.00030522701507118105
Kif1b,0.08168995415886933,0.0001748035240750701,0.00030775268323075724
Gps2,0.08156490192698745,0.00017886826895489898,0.00031477038091491243
Wipi2,0.08152799289265375,0.00018008484482812974,0.00031677193461412446
Fmn1,0.0813953305172963,0.00018452208530419167,0.0003244344356996777
Vezt,0.08134540463523654,0.00018621842955411787,0.0003271294326818057
Osbpl9,0.08114843769953219,0.0001930547661873699,0.00033884118681416395
Atxn2l,0.08109619777294944,0.00019490706352103397,0.00034179230779664
Ogdh,0.08099234892559397,0.00019863895377071858,0.0003480314564532958
Elk3,0.08096078116741498,0.0001997865957576635,0.00034985829248151463
Akt3,0.08095886248315651,0.00019985654958006523,0.00034985829248151463
Nav3,0.0808191438823237,0.00020501284696567977,0.0003585707861227455
Tpp2,0.08075783475526348,0.00020731464646255309,0.00036243819311635155
Utp20,0.08071252477697756,0.00020903133497827557,0.00036527974657627886
Ttll5,0.08068693244550978,0.00021000685502289384,0.0003668242009133517
Rev1,0.08063110941440522,0.00021214954220774226,0.00037040513698427286
Rabep1,0.08058223901517095,0.00021404218770639728,0.000373383668044304
Gatad2a,0.0805329256034168,0.0002159680417943175,0.0003765789743580078
Snx24,0.08048177523603822,0.00021798280579039855,0.00037976098569755844
Ckap2,0.08036818870321275,0.00022252010254697,0.00038732828989899044
Rnf6,0.08032095016399787,0.0002244330403501296,0.0003904881084821742
AW011738,0.0802858263801732,0.00022586537497652808,0.0003927378148165913
Slit2,0.08028443165454809,0.00022592242797324415,0.0003927378148165913
Padi4,0.08028202782758485,0.00022602079124966435,0.0003927381255424228
Exosc10,0.08026123746747069,0.00022687319901733375,0.00039404810945259876
Ep300,0.08025558678553744,0.00022710539839041014,0.0003942802055389065
Gm42047,0.0802027622684179,0.00022928688566846244,0.00039789481243984807
Cdc14b,0.08006573882775736,0.0002350374809328069,0.0004075205564504671
Dffb,0.08006125464347084,0.00023522793899964054,0.0004076740710565694
Ap1ar,0.07991702584247776,0.00024143155632791807,0.00041806330100072395
Prr14l,0.07991232105594429,0.00024163648043306477,0.00041822444503315857
Ice1,0.07987132511329927,0.00024342903452419758,0.0004205438587880761
Numb,0.07987076327746823,0.00024345368725345738,0.0004205438587880761
Iars,0.07974890097325373,0.00024885652748767007,0.0004294775226454624
Specc1l,0.07972521344433961,0.0002499196893600183,0.0004310818272704068
Braf,0.07968008038361643,0.0002519571787575096,0.0004344089288922579
Rybp,0.07966264937008918,0.000252748244446259,0.0004353974925861481
Anks1,0.07954560625664193,0.00025812055957555465,0.00044407838206547034
Yars,0.07952798983640219,0.0002589383628466141,0.0004452938312065591
Uvrag,0.07950078280659531,0.00026020616042053327,0.0004472817540533447
Ehmt2,0.07943668448861377,0.0002632160526411376,0.0004522612588335697
Apol9a,0.0792125690557266,0.0002739982910855458,0.0004701409071185081
Ctdspl2,0.07920970275049372,0.0002741388312283366,0.0004701409071185081
Fto,0.07920825823394154,0.00027420968407686983,0.0004701409071185081
Atf4,0.07905973964405738,0.0002815866772865475,0.00048237546430243683
Ythdf1,0.0790081660119098,0.00028419154371344297,0.00048621307735405127
AU020206,0.07883290594881773,0.00029321311389309505,0.0005012189981078548
Soga1,0.07876044750311462,0.000297020690227679,0.0005075107906496011
Rgcc,0.07874943378550575,0.000297603479150578,0.0005082894605475286
Ppp2r2a,0.07858032498994921,0.00030668729338593267,0.0005233571559486905
Knop1,0.07847766787194033,0.00031232747348314055,0.0005327547522100478
Bahcc1,0.0784093168163976,0.0003161364709535307,0.0005390221158627974
Bmpr1a,0.07839531511951203,0.00031692208670846747,0.000540131379136715
Cblb,0.078323414294867,0.0003209851907765669,0.0005468231529413406
Bclaf1,0.07826833576641558,0.0003241305715590178,0.0005517116111642855
Eif4g1,0.07823177606720152,0.00032623428652027724,0.0005545844224739095
Cdkn1a,0.07821017448175027,0.00032748327734228965,0.0005564711594601353
Hnrnpdl,0.07810576805611577,0.00033358328491378726,0.0005663553224342738
Usp7,0.07808392895530136,0.000334872610938027,0.0005682774072023588
Smyd3,0.07808178337769457,0.0003349995315457905,0.0005682774072023588
Irs1,0.07805001202443541,0.0003368842226483484,0.0005712322554444229
Acbd3,0.07781058738783941,0.0003514091156928993,0.0005948525022308917
Ciz1,0.07769724076500735,0.00035848764581208106,0.0006060653352697904
Cdk13,0.07768393226289404,0.0003593274508390317,0.0006069720453362021
Hs6st1,0.07766462756306357,0.0003605489012527154,0.0006087782207728416
Ddx50,0.07764284104297764,0.00036193204141434583,0.0006105981297584915
Crk,0.07758737256920632,0.00036547592865879535,0.0006160571911652682
Rnf169,0.07753295387434242,0.0003689842300913594,0.0006214471243643949
Akap8l,0.0774381202780422,0.00037517332136371534,0.0006313392029679686
Szrd1,0.07741889604026007,0.0003764397093050425,0.0006332038844491884
Tasp1,0.0773972450815374,0.0003778707366493224,0.0006353438195028539
Efl1,0.0773158964690686,0.00038329303758861635,0.0006441899791405317
Ilf3,0.0772927467510092,0.0003848493154132133,0.000646533919215814
Rab21,0.07727470774861352,0.0003860661056942031,0.0006483058030129355
Ccny,0.07722208939612876,0.0003896359430334911,0.0006538122678200155
Ptprj,0.07722155858911012,0.0003896721116207293,0.0006538122678200155
Tent2,0.07686027773021853,0.0004150299181529659,0.0006954837338130975
Cap1,0.07675791733052176,0.00042248962764783584,0.0007071462960018192
Parp14,0.07672057448953258,0.0004252420683422812,0.000711404547624059
Snx25,0.076676278235118,0.00042852871953774494,0.0007166032099293394
Exoc6b,0.0766447311128399,0.00043088385636391675,0.0007202404619538935
Map3k20,0.07661326796418673,0.0004332447474409725,0.0007238842897927695
Vps4b,0.07657577026310142,0.00043607421238494665,0.0007280036934640177
Trappc10,0.07640074977760479,0.0004495102039403526,0.0007498085136619726
Ppp3ca,0.07638474860675326,0.00045075765485365945,0.0007512046768947338
Raph1,0.07638308659739262,0.00045088740998294074,0.0007512046768947338
Ptk2,0.07638278951418821,0.00045091060730606395,0.0007512046768947338
Zmiz1,0.07637257381274123,0.0004517089634477928,0.0007521481464709495
Ensa,0.07629734576916199,0.0004576287497322128,0.000761128897683514
Arf4,0.07615737803760893,0.0004688359397400508,0.0007794446213467179
Luc7l2,0.07613815713368881,0.0004703947831237907,0.0007817113138741848
Dhx57,0.07609717690749286,0.000473734485712696,0.0007869343616489966
Mical3,0.07606685021126729,0.0004762201902744933,0.0007907350606467302
Smad3,0.07602715319760227,0.00047949229984418093,0.0007958378420650306
Sptlc2,0.07601902873425129,0.00048016455379956533,0.0007962927923707551
Antxr2,0.07588171252325061,0.0004916604343356039,0.0008143444046966524
Ascc2,0.07576805896709193,0.0005013687624786917,0.0008297372982684182
Gpat4,0.07550936910965099,0.0005241359211280681,0.000866698505379195
Rest,0.07549979945561797,0.0005249963280151354,0.0008677625256448519
Slx4ip,0.07544096086430174,0.0005303154738377224,0.0008761924392196983
Cab39,0.07537743708664378,0.0005361144821116959,0.0008854078977897537
Spag5,0.07536341259232938,0.0005374026924707487,0.0008871691167490692
Gm11884,0.07534182601206602,0.0005393911462160205,0.0008900843996964034
Hmgcr,0.0753343692003085,0.000540079622816269,0.0008908529860886911
Plcg2,0.0753207235196577,0.0005413416276458094,0.0008925665748488201
Zbtb20,0.07530007084247464,0.0005432568894023791,0.0008953554007455775
Gm12610,0.07521065548388857,0.0005516219835550295,0.0009087676829572149
Prrc2b,0.07514115242135469,0.0005582068701565629,0.0009188590455252064
Agtpbp1,0.07506733293579508,0.0005652807731522999,0.0009297381137373355
Sesn1,0.07503421039557917,0.0005684818451044042,0.0009346187342448077
Ppp6r3,0.07492944946524899,0.0005787176782984184,0.0009510561681157245
Ptpn4,0.07489170589780786,0.0005824473040733339,0.0009567922859520885
Zc3h13,0.07477887061166746,0.0005937308866235626,0.0009749275642423033
Rab11fip3,0.07470793994530348,0.0006009277199727885,0.0009855313160685338
Cntn3,0.074673796709595,0.0006044208444270792,0.0009908538433230807
Tnrc6c,0.07462589229535574,0.0006093536894840704,0.0009985312404491118
Rictor,0.07460057880414389,0.0006119753801588367,0.001002006353104931
Baiap2,0.07444636148273259,0.0006281754458182159,0.0010281103859545268
Myof,0.07435592777061878,0.0006378597647324082,0.0010431067289164485
Sh3gl1,0.07435069575334997,0.0006384242730995458,0.001043603225336405
Stxbp1,0.07426825895852031,0.0006473803132627501,0.0010573790335038791
Fam222b,0.0742550048485266,0.0006488311061459079,0.0010593160916667883
Ero1a,0.07423534462836885,0.000650988676876088,0.0010624050214216043
Cers6,0.07420914393790655,0.0006538743827383635,0.0010666792540593205
Acaca,0.07417787965316014,0.0006573333396773574,0.0010714386136535625
Hspg2,0.07416242562883105,0.0006590493842965447,0.0010733703327305288
Stk4,0.0741454165150843,0.0006609429207486124,0.0010760161509948919
Ccz1,0.07395943755975312,0.000681979417972398,0.0011084590296178757
Kcnq1ot1,0.07342602477648888,0.000745815019892382,0.0012097567232642046
Kif11,0.0731216654762078,0.0007846802363159937,0.0012717669956499088
Tardbp,0.07311276414852974,0.0007858446706779067,0.00127313838910961
Rorb,0.07306112541648208,0.0007926315121049414,0.0012836137847853303
Rabgap1,0.07305022420265361,0.0007940711825083667,0.0012854248199245112
Cebpb,0.07302275285919277,0.0007977099526683015,0.0012907928036703907
Setdb1,0.07282744380195696,0.0008240291502361459,0.0013317642832099328
Gm45866,0.07281301229014527,0.0008260054869641143,0.001334419203496146
Snrnp200,0.07261079460838525,0.0008541645403084362,0.0013787966752355709
Atrn,0.07253674144036022,0.0008646971939591632,0.001394110752050243
Gpc6,0.07249918739039043,0.0008700844122802978,0.0014022311237394003
Rgl1,0.0724697427953306,0.0008743300414119214,0.0014079388750594547
Hira,0.0724232071189834,0.0008810791966754494,0.001418236131469536
Map2k3,0.07228511732200649,0.0009013917668472281,0.0014503487801242607
Ube2j2,0.07226717984993362,0.0009040619097695257,0.00145406016850748
Mcc,0.07219857846194735,0.0009143415257421904,0.0014700024529617208
Cnot6,0.07219379237854226,0.0009150627230971531,0.0014705708687780684
Micu3,0.072051058774388,0.000936814367585713,0.0015049226788525511
Cebpg,0.0719959808705559,0.0009453351226120032,0.0015173918500995234
Pcmtd1,0.07197819932975281,0.00094810127522555,0.0015212214604501404
Ctr9,0.07189015878080053,0.0009619078589311762,0.0015421368479858538
Pikfyve,0.07187228654890986,0.000964733218824036,0.0015460468250385192
Btrc,0.07186762314495361,0.0009654717028037085,0.0015466106572746632
Phf23,0.07182773796809602,0.0009718092165207335,0.0015561396581597014
Fam135a,0.07177052772056913,0.000980966812271321,0.0015701749696219623
Cep152,0.07170631645942603,0.0009913401215492237,0.0015861441944787578
Ing2,0.07167385490852732,0.0009966228104086605,0.0015939589130886213
Usp12,0.07163434082622515,0.0010030883480636112,0.001603658430157652
Pdlim7,0.07160612676000627,0.00100772862775886,0.0016104332844728085
Cep55,0.07149779287124881,0.0010257310771691435,0.0016385480465960758
Psmd5,0.07148679995414389,0.0010275743576075645,0.0016408372975769492
Ifi204,0.07146622093838687,0.0010310332624380645,0.001645703531425482
Rbm6,0.07145873985748638,0.001032293342955995,0.001647057587484635
Tshz2,0.0713864189980201,0.0010445483934976986,0.0016659464011127571
Lhfp,0.0713185515234005,0.0010561710212339682,0.0016831410696955668
Ndufaf4,0.07131083921385893,0.001057499329398142,0.0016845867453574542
Pou2f1,0.07125697269803924,0.001066820030891627,0.0016983997031951032
Mapk1,0.07119461014550879,0.0010777056582847418,0.0017133635266848041
Ccdc191,0.07117501534971843,0.0010811471466757698,0.0017174696531783477
Ctps,0.07107928141441026,0.0010981076804009384,0.00174372001651598
Atm,0.07106804611946706,0.0011001142021964257,0.0017462130193594057
Raf1,0.07106090240304855,0.0011013917666090518,0.0017475474281777894
Epb41l1,0.07101075038031424,0.0011103994997722917,0.0017611411574501058
Dlgap4,0.07099240889958083,0.0011137107514481474,0.0017656928282967063
Ncbp1,0.07073997883768518,0.0011602193571517265,0.0018369498550175375
Map2k1,0.07070091109439391,0.001167575571946415,0.0018474297024468594
Pias1,0.07066579989723651,0.0011742235180909385,0.0018572139471584633
Col16a1,0.0705812952190252,0.0011903671646410114,0.0018797744408069663
Fgfr1,0.07056144682076229,0.0011941885724555958,0.0018850648341840503
Pde4dip,0.07055174629645684,0.0011960603296418027,0.0018872746818805563
Gemin5,0.0705354339657776,0.001199213970544951,0.001891504685402131
Sun1,0.07051249362193919,0.0012036619859878347,0.001897772149764028
Kcmf1,0.07046192713035164,0.0012135204061484827,0.001911055757714146
Senp6,0.07033588123412556,0.001238419584479999,0.0019487326270338301
Aebp1,0.07008374690268535,0.0012896468845908851,0.0020279814556929086
Ddx54,0.070079113064304,0.001290606394032784,0.002028457986691998
Ehmt1,0.06999501088267807,0.001308135903259183,0.0020543948225507386
Dcp2,0.06999239062064486,0.0013086855578107303,0.0020544514251345848
Pim1,0.06990914893004509,0.0013262584905874238,0.002081221640780579
Tgfbr3,0.06990520829542604,0.0013270957566232952,0.0020817188339188946
Ubp1,0.06983862922995883,0.0013413156793583062,0.0021031998108323106
Gm57414,0.06980321553869345,0.0013489364198671471,0.0021143204073152777
Nlgn2,0.06977503155332787,0.0013550298872774876,0.002123039384688582
Exoc5,0.0697182869583672,0.001367375289248892,0.002141543131165062
Sec23b,0.06962945251081282,0.0013869105205958814,0.0021704389993675763
Uso1,0.06956218304187292,0.0014018742484096225,0.0021929984331789166
Zmynd8,0.06950758561737609,0.0014141283598416057,0.002211303142832847
Adar,0.06944561385212869,0.00142815714285927,0.0022323675542935055
Snapc3,0.0693357201365198,0.0014533498656050287,0.0022699724570168353
Trip11,0.06914860041759156,0.0014971900491314136,0.002337533253913214
Thrap3,0.06894920430237728,0.001545243934519449,0.0024097371298548915
Incenp,0.0689427077238635,0.001546833205808776,0.002410875086801271
Ccnd2,0.06894129465457055,0.0015471790869547154,0.002410875086801271
Zfp800,0.06874300309086848,0.0015964273500108617,0.0024856790190904816
Nf1,0.06872847257540768,0.0016000923017830497,0.0024894473773365224
Yme1l1,0.06859327014286146,0.001634566593359976,0.0025411062469645955
Ankfy1,0.06847593104810254,0.00166503829638199,0.0025874721000497124
Slfn8,0.06833811194471329,0.0017014949836083976,0.002642072955913661
Dhx15,0.06830935329932952,0.001709194305959978,0.002652998534668185
Pacsin2,0.06822405511843954,0.0017322192279248941,0.002686652544280565
Mthfd1l,0.06815531101570453,0.0017509826760169008,0.0027136500209483157
Adnp,0.0681002829332064,0.0017661367571840524,0.002736075533979942
Ttc39c,0.06809487512744611,0.001767632486447697,0.0027373325380529567
Alms1,0.06802706549801583,0.0017864867940019773,0.0027654594334395933
ENSMUSG00000121399,0.06797173483439088,0.0018020080228165255,0.002788406998555552
Igf1r,0.06781179266802653,0.0018475737169306972,0.0028578093069306994
Cdt1,0.06768395145759874,0.0018847522754201842,0.0029141898344339917
Bms1,0.06763976073567368,0.0018977626216650568,0.002932039585423031
Eif1a,0.06740050333457964,0.0019696456339811305,0.003041923759044217
Dnm2,0.06737656624801634,0.0019769731044259544,0.003051038207226041
Rnf216,0.06737624126407746,0.0019770727582824744,0.003051038207226041
Cdc37l1,0.06733825725365139,0.0019887520589905415,0.003066695542005461
Nbea,0.0672841889968342,0.002005486103527726,0.003091308059387631
Galnt10,0.06716257503016705,0.00204359834485135,0.0031476293336177895
Ptpn11,0.067096103628353,0.0020647091960226778,0.003178921010042614
Cdc42bpb,0.06708997220306089,0.002066666530243732,0.003180710319728714
Dtnbp1,0.06708380822716896,0.0020686359700040546,0.0031825168769293146
Mtdh,0.06701436830201986,0.0020909417526250675,0.0032155966976164054
Ppp1r2,0.06697117367047595,0.0021049279037536205,0.0032358614969310077
Hspa5,0.06688087293943282,0.002134444084167803,0.003278715951102616
Dnaaf9,0.06683584210295174,0.0021493043818465196,0.0033002754423746943
Tnpo3,0.06673658856634848,0.0021823935992288726,0.003349798310405023
Lrrfip2,0.06672817633469581,0.0021852194163260548,0.00335284912363031
Myo9a,0.06670856699434924,0.0021918195565378217,0.0033603979402649625
Glg1,0.06664597266805695,0.002213010000285891,0.0033915862073346987
Fry,0.06660346955179808,0.0022275056191944993,0.003411187778245788
Iars2,0.06652003199736095,0.002256215034620196,0.003449870083517119
Cebpz,0.06639943656493531,0.002298308790722251,0.0035128907768013
Smchd1,0.0663036457840035,0.002332255417580706,0.003563415458488474
Bcl2l1,0.06628738945419549,0.002338061718977319,0.0035709228239439767
Baz1a,0.0657582148465581,0.002534446093400646,0.0038664318739903064
Rab12,0.06566570872577146,0.0025702858879991415,0.003919612486464569
Map4k3,0.06561729718618864,0.0025892260941259054,0.0039469909971431485
Sfmbt2,0.06547934124448132,0.002643900664352608,0.0040257337866046565
Wapl,0.06543074040554105,0.0026634119223635714,0.004052357432276259
Tmcc1,0.0652954718102116,0.002718411134649543,0.004132894161382809
Helz,0.06525924137252948,0.0027333172001208377,0.004153977507782428
Tenm4,0.0652221647134142,0.0027486486419088605,0.004175691062527703
Morrbid,0.06510114545491588,0.0027992388014192737,0.004250932120606339
Ulk2,0.06506830685608299,0.0028131122672277764,0.004270379153286947
Slc41a2,0.06502581878236316,0.0028311554954492365,0.0042961388398319224
Bltp2,0.0648084558057521,0.0029251249049475304,0.004435367558677074
Cert1,0.06454872556697039,0.003041136029301398,0.004603213330311137
Adamtsl5,0.06454776399592875,0.0030415732080030836,0.004603213330311137
Rc3h2,0.0645415009898307,0.003044422088326689,0.004605782281886065
Rps6ka3,0.06452073340937482,0.0030538861374069352,0.0046170708211419244
Tet3,0.06452006245117659,0.0030541923481853827,0.0046170708211419244
Vps13d,0.06447486602586269,0.0030748835585937637,0.004646593968407653
Acap2,0.06444326697328476,0.0030894255920853927,0.004666806030340472
Lrrc58,0.06437767758414417,0.0031198103620192377,0.004709234131432723
Cnot10,0.06437755455292238,0.0031198676120741792,0.004709234131432723
Afg3l1,0.06433712357924476,0.0031387332585655135,0.004735923438046795
Hirip3,0.06431513984230564,0.003149034731084845,0.00474967531083687
Msi2,0.06421983178308,0.0031940527626065293,0.004815759913466309
Tmem164,0.06417689998757511,0.0032145220912135402,0.004844795917428094
Rsad2,0.06413967933118833,0.0032323650190038762,0.0048698531359757085
Chaf1a,0.06412586525776043,0.003239010155556774,0.004878027342705985
Rasa2,0.06408139498174202,0.0032604867446879163,0.004908523514772926
Pole,0.06404532030274451,0.003278003894951986,0.0049330382166320325
Polr1a,0.064034461585137,0.0032832934235312674,0.004939140163266292
Upf1,0.06395417336510464,0.0033226453859607867,0.00499512367089068
Sdad1,0.06395344158438818,0.0033230060220600243,0.00499512367089068
Arntl2,0.06392649450131065,0.0033363109161008483,0.0050132395433521385
Sgk1,0.06387600997133802,0.0033613677924666536,0.005048994055526329
Snhg15,0.06377568148627583,0.0034116725734927426,0.005122631491730844
